name,destination,price_egp,rating,url,source_website,image_url
Cleopatra Sidi Heneish,"Marsa Matruh, Egypt",7501,9.6,https://www.booking.com/hotel/eg/cleopatra-luxury-resort-sidi-heneish-north-coast.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=105&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
Crystal Lagoon Chalet,"Marsa Matruh, Egypt",3757,7.9,https://www.booking.com/hotel/eg/lagoon-front-retreat-direct-lagoon-fouka-bay.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=106&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
Porto Matrouh Majestic,"Marsa Matruh, Egypt",8181,9.4,https://www.booking.com/hotel/eg/porto-matrouh-majestic.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=107&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
"JAZ Almaza Beach Resort, Almaza Bay","Marsa Matruh, Egypt",8069,8.2,https://www.booking.com/hotel/eg/jaz-almaza-beach.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=108&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
Valencia Chalet Porto Matrouh,"Marsa Matruh, Egypt",6430,9.2,https://www.booking.com/hotel/eg/valencia-chalet-porto-matrouh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=109&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
Revira Palace - Marsa Matrouh,"Marsa Matruh, Egypt",8435,8.7,https://www.booking.com/hotel/eg/revira-palace-marsa-matrouh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
Halla season matrouh,"Marsa Matruh, Egypt",5403,8.3,https://www.booking.com/hotel/eg/season-matrouh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=111&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
Triumph White Sands Hotel,"Marsa Matruh, Egypt",7414,8.5,https://www.booking.com/hotel/eg/triumph-white-sands.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=112&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
"JAZ Neo Almazino, Almaza Bay","Marsa Matruh, Egypt",6958,7,https://www.booking.com/hotel/eg/almazino-almaza-bay.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=113&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
Ghazala resort,"Marsa Matruh, Egypt",3834,8,https://www.booking.com/hotel/eg/ghazala-resort.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=114&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
Bianco Matrouh Hotel,"Marsa Matruh, Egypt",3601,2,https://www.booking.com/hotel/eg/bianco-matrouh-marsa-matrouh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
"شاليه k05 غرفتين مكيف 2حمام للايجار مصيف بمطروح قرية لونج ايلند ""family""","Marsa Matruh, Egypt",5503,8.8,https://www.booking.com/hotel/eg/shlyhk22grftyn-mkyf-2hmm-llyjr-msyf-bmtrwh-qry-lwnj-ylnd-jzyr-rwmyl.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=116&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
بورتو مطروح أكوا بارك,"Marsa Matruh, Egypt",3868,8.3,https://www.booking.com/hotel/eg/bwrtw-mtrwh-kw-brk.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=117&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
Porto Matrouh for FAMILIES ONLY,"Marsa Matruh, Egypt",6305,8.7,https://www.booking.com/hotel/eg/porto-matrouh-chalet-mersa-matruh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=118&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
Safir Marsa Matrouh Resort,"Marsa Matruh, Egypt",5351,8.6,https://www.booking.com/hotel/eg/safir-marsa-matrouh-resort.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
بورتو مطروح - القبطان,"Marsa Matruh, Egypt",5207,8.4,https://www.booking.com/hotel/eg/bwrtw-mtrwh-lqbtn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=120&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
Royal Crown Hotel Marsa Matruh,"Marsa Matruh, Egypt",6779,7,https://www.booking.com/hotel/eg/royal-crown-marsa-matruh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=121&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
"JAZ Oriental, Almaza Bay","Marsa Matruh, Egypt",8039,9.4,https://www.booking.com/hotel/eg/jaz-oriental-resort.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=122&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from_sustainable_property_sr=1&from=searchresults,Booking,null
بورتو مطروح - فاكيشن تايم,"Marsa Matruh, Egypt",5843,8.9,https://www.booking.com/hotel/eg/bwrtw-mtrwh-fkyshn-tym-qsm-mrs-mtrwh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
"JAZ Tamerina, Almaza Bay","Marsa Matruh, Egypt",5584,8.8,https://www.booking.com/hotel/eg/jaz-tamerina.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=124&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
See you soon Rommel Matrouh,"Marsa Matruh, Egypt",6438,8.7,https://www.booking.com/hotel/eg/see-you-soon.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9tYXJzYSBtYXRydWgsIGVneXB0SDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKOgaXSBsACAdICJGIyMWMzMzA5LWM3ZDAtNDhlMy1hN2E3LWFhNTQ2YmZjZGRkM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=125&sr_order=popularity&srpvid=febd79c73a360256&srepoch=1783185602&from=searchresults,Booking,null
Palestine Montaza Alexandria,"Alexandria, Egypt",5010,8.6,https://www.booking.com/hotel/eg/palestine-montaza-alexandria.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=126&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
Rixos Montaza Alexandria,"Alexandria, Egypt",4670,9.2,https://www.booking.com/hotel/eg/rixos-montaza-alexandria.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=127&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
Crowne Plaza Alexandria Mirage by IHG,"Alexandria, Egypt",8016,8.5,https://www.booking.com/hotel/eg/mirage-alexandria.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=128&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
Miramar Boutique Hotel,"Alexandria, Egypt",4828,8.1,https://www.booking.com/hotel/eg/miramar-lskndryh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=129&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
Hilton Alexandria Corniche Hotel,"Alexandria, Egypt",4046,8,https://www.booking.com/hotel/eg/hilton-alexandria-corniche.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=130&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from_sustainable_property_sr=1&from=searchresults,Booking,null
Tolip Hotel Alexandria,"Alexandria, Egypt",7505,8.2,https://www.booking.com/hotel/eg/royal-tulip-alexandria.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=131&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
Hilton Alexandria Green Plaza,"Alexandria, Egypt",6469,8.5,https://www.booking.com/hotel/eg/hilton-alexandria-green-plaza.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=132&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from_sustainable_property_sr=1&from=searchresults,Booking,null
AL ASAFRA DAHAB - families only,"Alexandria, Egypt",7040,8,https://www.booking.com/hotel/eg/l-sfrh-dhb.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=133&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
"Seaview 3-bedrooms chalet in maamoura beach resort , Alexandria","Alexandria, Egypt",6160,8,https://www.booking.com/hotel/eg/seaview-3-bedrooms-chalet-in-maamoura-beach-resort-alexandria.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=134&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
Hayah Waterfalls Hotels,"Alexandria, Egypt",4054,7.3,https://www.booking.com/hotel/eg/hayah-waterfalls-hotels.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=135&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
Golden Jewel Beach&Hotel,"Alexandria, Egypt",6625,8.7,https://www.booking.com/hotel/eg/golden-jewel.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=136&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
The Grand Plaza Hotel Smouha,"Alexandria, Egypt",7985,8.1,https://www.booking.com/hotel/eg/the-grand-plaza.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=137&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
Plaza Hotel Alexandria,"Alexandria, Egypt",8057,7.2,https://www.booking.com/hotel/eg/plaza.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=138&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
Ma Maison Stanley PREMIUM,"Alexandria, Egypt",6329,9.4,https://www.booking.com/hotel/eg/luxury-apartment-alexandria-qsm-lrml.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=139&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
Helnan Mamoura Hotel & Events Center,"Alexandria, Egypt",6076,9,https://www.booking.com/hotel/eg/helnan-mamoura.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=140&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
"Radisson Blu Hotel & Convention Center, Alexandria","Alexandria, Egypt",4288,8.9,https://www.booking.com/hotel/eg/radisson-blu.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=141&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
Windsor Palace Luxury Heritage Hotel Since 1906 by Paradise Inn Group,"Alexandria, Egypt",7013,9,https://www.booking.com/hotel/eg/windsor-palace.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=142&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
City Square Bay View,"Alexandria, Egypt",5122,9.9,https://www.booking.com/hotel/eg/city-square-bay-view.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9hbGV4YW5kcmlhLCBlZ3lwdEgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0IGl0gbAAgHSAiQwYzIxM2VhNi0zMTY2LTQ4NWYtODZhZC0xM2FjNGVlMzc5NTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=143&sr_order=popularity&srpvid=e92a79e825a61f10&srepoch=1783185667&from=searchresults,Booking,null
